2024-05-01 14:28:51,260 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 05:28:47,238 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 05:38:46,973 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 05:48:47,272 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 05:58:46,914 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 06:08:47,300 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 06:18:47,700 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 06:28:47,114 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 06:38:46,825 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 06:48:47,820 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 06:58:46,876 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 07:08:47,140 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 07:18:47,148 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 07:28:47,466 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 07:38:46,813 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 07:48:47,342 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 07:58:46,805 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 08:08:46,849 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 08:18:46,931 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 08:28:46,825 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 08:38:47,995 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 08:48:47,178 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 08:58:46,856 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 09:08:47,233 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 09:18:47,174 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 09:28:47,674 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 09:38:47,548 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 09:48:46,868 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 09:58:47,252 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 10:08:47,532 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 10:18:46,891 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 10:28:47,705 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 10:38:47,098 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 10:48:47,340 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 10:58:48,261 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 11:08:46,984 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 11:18:46,997 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 11:28:47,399 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 11:38:47,206 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 11:48:51,502 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 11:58:48,630 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 12:08:47,185 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 12:18:46,629 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 12:28:46,942 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 12:38:47,172 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 12:48:47,163 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 12:58:46,785 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 13:08:46,833 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 13:18:53,983 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-04 13:28:48,853 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
